Linux 4.15.0-96-generic (team25-hw6) 	04/25/20 	_x86_64_	(48 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:50:03    64055      4870    4.00    5.00  100.00    0.00    4.61    12   2029.00      0.00 59799920 33595088  17.09    768.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:50:04    64055      4870    7.00   15.00  100.00    1.00    5.75    10   1552.00      0.00 59799920 33595088  17.09      0.00      4.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:50:05    64055      4870    6.00   20.00  100.00    0.00    3.61    10    831.00      0.00 59799920 33595088  17.09    896.00  60376.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:50:06    64055      4870    0.00   61.00  100.00    0.00    9.34    42   4590.00      0.00 59799920 33595088  17.09      0.00  71888.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:50:07    64055      4870    7.00    2.00  100.00    0.00    4.23    15   3672.00      0.00 59799920 33595088  17.09    768.00    120.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:50:08    64055      4870    4.00   12.00  100.00    0.00    5.30    40   2782.00      0.00 59799920 33595088  17.09      0.00      8.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:50:09    64055      4870    3.00   12.00  100.00    0.00    6.18    36   2400.00      0.00 59799920 33595088  17.09    640.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:50:10    64055      4870    0.00    9.00  100.00    0.00    2.71    36    394.00      0.00 59799920 33595088  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:50:11    64055      4870    0.00  100.00  100.00    0.00   10.58    10   4790.00      0.00 59799920 33595088  17.09      0.00 198300.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:50:12    64055      4870    0.00    3.00  100.00    1.00    3.32    12   1484.00      0.00 59799920 33595088  17.09    896.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:50:13    64055      4870    6.00   12.00  100.00    0.00    4.24    12   1236.00      0.00 59799920 33595088  17.09      0.00     92.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:50:14    64055      4870    0.00   24.75  100.00    0.00    5.36    12   4519.80      0.00 59799920 33595088  17.09    807.92      3.96      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:50:15    64055      4870    0.00   13.00  100.00    0.00    4.46    12   1894.00      0.00 59799920 33595088  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:50:16    64055      4870    4.00   97.00  100.00    0.00    8.03    42   6671.00      0.00 59799920 33595088  17.09   1280.00 198160.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:50:17    64055      4870    6.00   14.00  100.00    0.00    4.82    42   2635.00      0.00 59799920 33595088  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:50:18    64055      4870    0.00   16.00  100.00    0.00    4.11    16   2063.00      0.00 59799920 33595088  17.09    512.00     88.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:50:19    64055      4870    6.00   12.00  100.00    0.00    6.05     6   4185.00      0.00 59799920 33595088  17.09    644.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:50:20    64055      4870    0.00   15.00  100.00    0.00    4.22     6   1955.00      0.00 59799920 33595088  17.09      0.00      8.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:50:21    64055      4870    5.00    9.00  100.00    0.00   16.70    46   2796.00      0.00 59799920 33595088  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:50:22    64055      4870    1.00   33.00  100.00    1.00    5.77    31   2978.00      0.00 59799920 33595088  17.09   1152.00 132112.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:50:23    64055      4870    8.00   10.00  100.00    0.00    4.68    14   1962.00      0.00 59799920 33595088  17.09      0.00     88.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:50:24    64055      4870    3.00   20.00  100.00    0.00    6.56    42   4058.00      0.00 59799920 33595088  17.09   1280.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:50:25    64055      4870    4.00    9.00  100.00    0.00    3.19    42   1597.00      0.00 59799920 33595088  17.09      0.00      8.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:50:26    64055      4870    3.00   10.00  100.00    0.00    5.57    38   3369.00      0.00 59799920 33595088  17.09    652.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:50:27    64055      4870    0.00   59.00  100.00    0.00    4.76    38   1508.00      0.00 59799920 33595088  17.09      0.00 132108.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:50:28    64055      4870    5.00   15.00  100.00    0.00    5.28    28   4083.00      0.00 59799920 33595088  17.09    296.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:50:29    64055      4870    8.00    6.00  100.00    0.00    4.39    28   1557.00      0.00 59799920 33595088  17.09      0.00     72.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:50:30    64055      4870    0.00   19.00  100.00    0.00    5.53    26   3410.00      0.00 59799920 33595088  17.09    848.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:50:31    64055      4870    7.00    7.00  100.00    0.00    4.80    26   2200.00      0.00 59799920 33595088  17.09      0.00     12.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:50:32    64055      4870    0.00   82.00  100.00    0.00    7.07    26   4258.00      0.00 59799920 33595088  17.09   1152.00 180200.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:50:33    64055      4870    1.00   23.00  100.00    0.00    2.82    26   1091.00      0.00 59799920 33595088  17.09      0.00  17960.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:50:34    64055      4870    8.00    2.00  100.00    0.00   13.90    28   1195.00      0.00 59799920 33595088  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:50:35    64055      4870    1.00   21.00  100.00    1.00    5.11    28   3860.00      0.00 59799920 33595088  17.09   1028.00     80.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:50:36    64055      4870    7.00    5.00  100.00    0.00    4.86    28   2352.00      0.00 59799920 33595088  17.09      0.00      4.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:50:37    64055      4870    0.00   18.00  100.00    0.00    6.00     0   3999.00      0.00 59799920 33595088  17.09   1044.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:50:38    64055      4870    0.00   35.00  100.00    0.00    3.27    12    537.00      0.00 59799920 33595088  17.09      0.00 132236.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:50:39    64055      4870    4.00   26.00  100.00    0.00    6.99    12   3887.00      0.00 59799920 33595088  17.09      0.00      8.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:50:40    64055      4870    9.00    3.00  100.00    0.00    5.07    12   2306.00      0.00 59799920 33595088  17.09    512.00    124.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:50:41    64055      4870    0.00   17.00  100.00    0.00    5.51    12   3347.00      0.00 59799920 33595088  17.09      0.00      8.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:50:42    64055      4870    7.00    0.00  100.00    0.00    3.77    12   1182.00      0.00 59799920 33595088  17.09    648.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:50:43    64055      4870    0.00   45.00  100.00    0.00    7.58     4   4800.00      0.00 59799920 33595088  17.09   1280.00 132104.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:50:44    64055      4870    7.00    0.00  100.00    0.00    3.90     4   1199.00      0.00 59799920 33595088  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:50:45    64055      4870    2.00   19.00  100.00    0.00    6.39     4   3494.00      0.00 59799920 33595088  17.09      0.00     88.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:50:46    64055      4870    0.00    8.00  100.00    0.00    2.58    22   1609.00      0.00 59799920 33595088  17.09    768.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:50:47    64055      4870    1.00   23.00  100.00    0.00    8.27    32   3924.00      0.00 59799920 33595088  17.09    772.00      8.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:50:48    64055      4870    1.00   87.00  100.00    0.00    4.57    32   2421.00      0.00 59799920 33595088  17.09      0.00 265528.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:50:49    64055      4870    1.00   14.00  100.00    0.00    4.24    32   1355.00      0.00 59799920 33595088  17.09      0.00      4.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:50:50    64055      4870    1.00   20.00  100.00    1.00    5.97    32   4830.00      0.00 59799920 33595088  17.09    896.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:50:51    64055      4870    0.00    0.00  100.00    0.00    4.00    32    389.00      0.00 59799920 33595088  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:50:52    64055      4870    4.00   22.00  100.00    0.00    6.72    32   5373.00      0.00 59799920 33595088  17.09   1024.00      8.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:50:53    64055      4870    0.00    2.00  100.00    0.00    3.23    32    925.00      0.00 59799920 33595088  17.09      0.00    100.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:50:54    64055      4870    0.00   60.00  100.00    0.00    8.02    32   5315.00      0.00 59799920 33595088  17.09    896.00 132112.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
